 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
259,4D-C-Z4.tif,0.006,0.347,0.586,0.122,15,114,125.838,0.064,2.137,0.468,0.830
260,4D-C-Z4.tif,0.009,0.478,0.510,0.147,167,132,34.287,0.113,1.409,0.710,0.763
261,4D-C-Z4.tif,0.002,0.203,0.712,0.078,438,111,98.130,0.050,1.583,0.632,0.842
262,4D-C-Z4.tif,0.003,0.281,0.510,0.117,30,114,171.870,0.051,2.520,0.397,0.749
263,4D-C-Z4.tif,0.001,0.145,0.686,0.062,221,112,135.000,0.035,2.138,0.468,0.776
264,4D-C-Z4.tif,0.022,0.828,0.401,0.243,284,115,127.648,0.193,1.302,0.768,0.728
265,4D-C-Z4.tif,0.004,0.270,0.667,0.101,892,125,40.601,0.066,1.558,0.642,0.805
266,4D-C-Z4.tif,0.009,0.387,0.714,0.145,970,113,127.304,0.089,1.631,0.613,0.875
267,4D-C-Z4.tif,0.010,0.633,0.308,0.202,397,149,78.996,0.083,2.691,0.372,0.711
268,4D-C-Z4.tif,0.005,0.283,0.743,0.104,613,121,18.435,0.066,1.535,0.652,0.869
269,4D-C-Z4.tif,0.003,0.213,0.775,0.072,641,113,122.471,0.060,1.064,0.940,0.856
270,4D-C-Z4.tif,0.014,0.570,0.532,0.174,796,115,124.695,0.125,1.380,0.725,0.805
271,4D-C-Z4.tif,0.001,0.141,0.770,0.047,190,117,144.462,0.039,1.039,0.963,0.851
272,4D-C-Z4.tif,0.004,0.311,0.549,0.107,266,127,34.509,0.079,1.657,0.604,0.730
273,4D-C-Z4.tif,0.001,0.148,0.829,0.062,417,121,26.565,0.039,1.705,0.586,0.857
274,4D-C-Z4.tif,0.007,0.361,0.634,0.130,449,116,117.646,0.078,1.708,0.585,0.859
275,4D-C-Z4.tif,0.010,0.486,0.541,0.163,816,116,101.689,0.099,1.571,0.637,0.773
276,4D-C-Z4.tif,0.005,0.378,0.469,0.113,873,129,22.834,0.088,1.188,0.841,0.730
277,4D-C-Z4.tif,0.003,0.239,0.632,0.092,358,117,147.265,0.050,1.818,0.550,0.812
278,4D-C-Z4.tif,0.001,0.186,0.407,0.067,723,125,24.444,0.040,1.887,0.530,0.592
279,4D-C-Z4.tif,0.002,0.217,0.476,0.085,736,117,104.931,0.039,2.520,0.397,0.733
280,4D-C-Z4.tif,0.004,0.331,0.508,0.121,147,119,149.931,0.069,1.892,0.529,0.736
281,4D-C-Z4.tif,0.002,0.197,0.794,0.070,428,119,141.340,0.055,1.128,0.887,0.853
282,4D-C-Z4.tif,0.002,0.195,0.590,0.064,546,125,19.983,0.047,1.337,0.748,0.733
283,4D-C-Z4.tif,0.003,0.228,0.731,0.082,566,122,160.346,0.066,1.222,0.818,0.823
284,4D-C-Z4.tif,0.014,0.522,0.646,0.183,489,120,138.652,0.128,1.367,0.732,0.861
285,4D-C-Z4.tif,0.004,0.344,0.477,0.119,36,134,21.801,0.066,1.890,0.529,0.738
286,4D-C-Z4.tif,0.008,0.495,0.427,0.142,940,146,76.504,0.103,1.445,0.692,0.733
287,4D-C-Z4.tif,0.005,0.406,0.411,0.150,128,138,17.103,0.080,2.077,0.481,0.691
288,4D-C-Z4.tif,0.002,0.189,0.808,0.072,675,124,147.529,0.048,1.450,0.689,0.859
289,4D-C-Z4.tif,0.005,0.339,0.520,0.119,852,135,21.801,0.070,1.827,0.547,0.771
290,4D-C-Z4.tif,0.003,0.245,0.551,0.099,247,138,56.310,0.049,2.621,0.382,0.744
291,4D-C-Z4.tif,0.001,0.173,0.546,0.064,474,126,160.017,0.041,1.794,0.557,0.683
292,4D-C-Z4.tif,0.002,0.187,0.542,0.070,558,123,108.435,0.040,1.880,0.532,0.685
293,4D-C-Z4.tif,0.008,0.453,0.502,0.152,183,145,43.531,0.097,1.821,0.549,0.737
294,4D-C-Z4.tif,0.032,0.980,0.420,0.279,641,125,104.859,0.204,1.406,0.711,0.757
295,4D-C-Z4.tif,0.003,0.191,0.870,0.073,349,126,102.995,0.050,1.452,0.689,0.892
296,4D-C-Z4.tif,0.001,0.167,0.490,0.059,671,126,131.186,0.034,1.731,0.578,0.750
297,4D-C-Z4.tif,0.002,0.161,0.751,0.062,546,138,79.695,0.044,1.364,0.733,0.810
298,4D-C-Z4.tif,0.002,0.202,0.515,0.072,777,134,32.471,0.041,2.042,0.490,0.780
299,4D-C-Z4.tif,0.002,0.159,0.853,0.057,901,127,119.055,0.050,1.220,0.820,0.877
300,4D-C-Z4.tif,0.001,0.156,0.593,0.057,729,137,60.945,0.039,1.229,0.814,0.792
301,4D-C-Z4.tif,0.008,0.372,0.754,0.139,749,140,9.090,0.087,1.606,0.623,0.894
302,4D-C-Z4.tif,0.002,0.206,0.681,0.083,358,129,97.595,0.049,1.930,0.518,0.813
303,4D-C-Z4.tif,0.001,0.150,0.713,0.057,842,130,150.945,0.037,1.592,0.628,0.857
304,4D-C-Z4.tif,0.013,0.591,0.455,0.188,427,163,74.745,0.125,1.514,0.660,0.752
305,4D-C-Z4.tif,0.009,0.584,0.332,0.182,471,130,125.134,0.092,1.907,0.524,0.712
306,4D-C-Z4.tif,0.001,0.162,0.681,0.060,179,131,123.690,0.046,1.165,0.858,0.758
307,4D-C-Z4.tif,0.010,0.553,0.418,0.173,363,160,67.521,0.119,1.545,0.647,0.730
308,4D-C-Z4.tif,0.006,0.335,0.684,0.118,590,131,127.405,0.092,1.148,0.871,0.854
309,4D-C-Z4.tif,0.003,0.222,0.809,0.090,59,133,132.510,0.056,1.511,0.662,0.882
310,4D-C-Z4.tif,0.002,0.211,0.626,0.072,266,144,67.380,0.061,1.174,0.852,0.730
311,4D-C-Z4.tif,0.003,0.272,0.490,0.107,611,148,55.491,0.050,2.144,0.466,0.757
312,4D-C-Z4.tif,0.005,0.303,0.633,0.101,680,149,67.620,0.066,1.679,0.596,0.848
313,4D-C-Z4.tif,0.006,0.358,0.580,0.113,922,152,75.964,0.077,1.468,0.681,0.863
314,4D-C-Z4.tif,0.004,0.300,0.558,0.122,953,134,172.235,0.063,2.235,0.447,0.770
315,4D-C-Z4.tif,0.002,0.194,0.649,0.072,708,140,22.620,0.044,1.760,0.568,0.785
316,4D-C-Z4.tif,0.005,0.318,0.620,0.128,286,134,115.463,0.065,2.287,0.437,0.809
317,4D-C-Z4.tif,0.002,0.172,0.864,0.062,343,134,116.565,0.053,1.152,0.868,0.876
318,4D-C-Z4.tif,0.001,0.136,0.740,0.052,111,137,147.995,0.038,1.294,0.773,0.818
319,4D-C-Z4.tif,0.003,0.225,0.812,0.090,326,149,52.431,0.054,1.554,0.644,0.885
320,4D-C-Z4.tif,0.011,0.500,0.538,0.195,581,137,130.426,0.093,2.515,0.398,0.815
321,4D-C-Z4.tif,0.002,0.202,0.515,0.074,238,138,138.013,0.047,1.804,0.554,0.655
322,4D-C-Z4.tif,0.004,0.356,0.442,0.108,514,151,14.744,0.082,1.241,0.806,0.668
323,4D-C-Z4.tif,0.002,0.183,0.638,0.067,534,137,145.008,0.044,1.396,0.716,0.742
324,4D-C-Z4.tif,0.001,0.126,0.881,0.051,901,144,49.399,0.035,1.445,0.692,0.851
325,4D-C-Z4.tif,0.002,0.264,0.372,0.098,730,138,163.610,0.053,1.892,0.529,0.610
326,4D-C-Z4.tif,0.001,0.153,0.634,0.052,852,142,161.565,0.044,1.155,0.866,0.722
327,4D-C-Z4.tif,0.003,0.233,0.689,0.085,94,142,165.069,0.055,1.484,0.674,0.848
328,4D-C-Z4.tif,0.008,0.445,0.476,0.148,123,141,121.329,0.082,1.980,0.505,0.786
329,4D-C-Z4.tif,0.003,0.270,0.594,0.106,452,139,98.973,0.054,2.300,0.435,0.803
330,4D-C-Z4.tif,0.014,0.488,0.735,0.157,552,158,36.469,0.135,1.143,0.875,0.876
331,4D-C-Z4.tif,0.024,0.791,0.473,0.257,867,176,41.532,0.162,1.401,0.714,0.779
332,4D-C-Z4.tif,0.003,0.225,0.760,0.083,215,140,126.870,0.058,1.404,0.712,0.871
333,4D-C-Z4.tif,0.003,0.272,0.464,0.099,19,142,160.560,0.050,1.982,0.505,0.738
334,4D-C-Z4.tif,0.008,0.398,0.653,0.131,151,159,33.024,0.097,1.326,0.754,0.837
335,4D-C-Z4.tif,0.006,0.367,0.605,0.121,909,141,120.069,0.085,1.490,0.671,0.817
336,4D-C-Z4.tif,0.023,0.675,0.624,0.232,700,147,143.673,0.153,1.628,0.614,0.869
337,4D-C-Z4.tif,0.002,0.200,0.563,0.072,15,143,112.620,0.048,1.478,0.677,0.711
338,4D-C-Z4.tif,0.003,0.230,0.737,0.076,52,155,59.744,0.066,1.099,0.910,0.857
339,4D-C-Z4.tif,0.010,0.510,0.472,0.192,787,145,166.759,0.098,2.234,0.448,0.795
340,4D-C-Z4.tif,0.004,0.278,0.724,0.115,833,157,35.218,0.063,1.821,0.549,0.865
341,4D-C-Z4.tif,0.003,0.272,0.531,0.096,78,145,149.036,0.066,1.354,0.739,0.746
342,4D-C-Z4.tif,0.008,0.353,0.787,0.121,205,164,65.772,0.097,1.113,0.898,0.879
343,4D-C-Z4.tif,0.004,0.236,0.821,0.086,622,144,116.565,0.061,1.371,0.730,0.906
344,4D-C-Z4.tif,0.002,0.180,0.732,0.063,339,152,37.875,0.050,1.255,0.797,0.785
345,4D-C-Z4.tif,0.037,1.251,0.301,0.317,942,202,82.011,0.230,1.210,0.826,0.702
346,4D-C-Z4.tif,0.006,0.408,0.476,0.123,961,149,153.435,0.089,1.294,0.773,0.762
347,4D-C-Z4.tif,0.002,0.164,0.863,0.060,65,147,146.310,0.049,1.276,0.784,0.865
348,4D-C-Z4.tif,0.003,0.255,0.563,0.094,228,147,130.236,0.061,1.445,0.692,0.759
349,4D-C-Z4.tif,0.014,0.541,0.594,0.180,89,156,167.661,0.116,1.644,0.608,0.870
350,4D-C-Z4.tif,0.001,0.125,0.957,0.047,313,153,20.556,0.039,1.144,0.874,0.839
351,4D-C-Z4.tif,0.002,0.176,0.881,0.067,607,149,124.992,0.051,1.347,0.742,0.873
352,4D-C-Z4.tif,0.005,0.307,0.705,0.118,36,149,127.405,0.076,1.471,0.680,0.853
353,4D-C-Z4.tif,0.002,0.236,0.438,0.109,257,149,149.534,0.032,4.243,0.236,0.776
354,4D-C-Z4.tif,0.002,0.206,0.699,0.072,499,151,171.254,0.050,1.404,0.712,0.817
355,4D-C-Z4.tif,0.003,0.300,0.435,0.130,749,149,167.735,0.044,3.745,0.267,0.715
356,4D-C-Z4.tif,0.002,0.186,0.627,0.070,9,162,71.565,0.037,2.078,0.481,0.803
357,4D-C-Z4.tif,0.001,0.161,0.633,0.063,297,158,37.875,0.037,2.042,0.490,0.754
358,4D-C-Z4.tif,0.001,0.145,0.614,0.059,740,156,21.801,0.036,1.951,0.513,0.694
359,4D-C-Z4.tif,0.004,0.314,0.499,0.116,244,153,154.654,0.068,1.785,0.560,0.711
360,4D-C-Z4.tif,0.001,0.211,0.360,0.078,679,151,129.289,0.040,1.905,0.525,0.636
361,4D-C-Z4.tif,0.001,0.164,0.651,0.070,22,160,38.660,0.039,2.132,0.469,0.807
362,4D-C-Z4.tif,0.010,0.523,0.444,0.151,169,169,19.093,0.115,1.013,0.987,0.742
363,4D-C-Z4.tif,0.002,0.203,0.490,0.072,347,156,8.746,0.039,1.550,0.645,0.757
364,4D-C-Z4.tif,0.004,0.245,0.742,0.094,74,170,83.290,0.061,1.663,0.601,0.842
365,4D-C-Z4.tif,0.003,0.256,0.493,0.097,273,153,132.709,0.051,1.875,0.533,0.746
366,4D-C-Z4.tif,0.002,0.164,0.792,0.064,375,160,30.964,0.045,1.543,0.648,0.818
367,4D-C-Z4.tif,0.003,0.211,0.866,0.075,391,153,107.103,0.062,1.184,0.844,0.871
368,4D-C-Z4.tif,0.002,0.195,0.510,0.078,511,168,81.870,0.039,2.218,0.451,0.773
369,4D-C-Z4.tif,0.004,0.295,0.525,0.124,994,155,122.276,0.053,2.752,0.363,0.777
370,4D-C-Z4.tif,0.003,0.279,0.531,0.090,466,156,127.569,0.069,1.234,0.811,0.732
371,4D-C-Z4.tif,0.003,0.254,0.542,0.090,490,172,79.380,0.058,1.384,0.723,0.739
372,4D-C-Z4.tif,0.004,0.246,0.795,0.090,332,158,132.510,0.066,1.228,0.815,0.890
373,4D-C-Z4.tif,0.014,0.595,0.501,0.212,513,177,31.218,0.115,1.921,0.521,0.797
374,4D-C-Z4.tif,0.002,0.192,0.672,0.067,690,157,145.008,0.051,1.339,0.747,0.828
375,4D-C-Z4.tif,0.005,0.383,0.405,0.125,786,176,45.000,0.076,1.772,0.564,0.680
376,4D-C-Z4.tif,0.003,0.215,0.764,0.084,211,169,31.608,0.054,1.676,0.597,0.830
377,4D-C-Z4.tif,0.003,0.222,0.736,0.091,291,161,154.983,0.053,1.868,0.535,0.830
378,4D-C-Z4.tif,0.012,0.530,0.536,0.171,829,172,20.772,0.121,1.492,0.670,0.845
379,4D-C-Z4.tif,0.002,0.215,0.575,0.075,570,171,53.973,0.055,1.505,0.665,0.745
380,4D-C-Z4.tif,0.007,0.425,0.463,0.138,757,169,151.390,0.095,1.432,0.698,0.701
381,4D-C-Z4.tif,0.004,0.327,0.524,0.129,235,161,109.983,0.064,2.198,0.455,0.792
382,4D-C-Z4.tif,0.003,0.333,0.351,0.099,742,168,19.440,0.071,1.408,0.710,0.664
383,4D-C-Z4.tif,0.002,0.198,0.745,0.077,810,174,68.962,0.046,1.720,0.581,0.880
384,4D-C-Z4.tif,0.001,0.150,0.764,0.060,915,161,123.690,0.039,1.419,0.705,0.833
385,4D-C-Z4.tif,0.003,0.211,0.716,0.082,967,161,132.274,0.055,1.575,0.635,0.832
386,4D-C-Z4.tif,0.011,0.485,0.591,0.188,3,184,37.875,0.102,1.871,0.535,0.850
387,4D-C-Z4.tif,0.003,0.228,0.709,0.090,60,162,132.510,0.055,1.652,0.605,0.815
388,4D-C-Z4.tif,0.005,0.317,0.587,0.111,898,181,57.095,0.072,1.828,0.547,0.779
389,4D-C-Z4.tif,0.011,0.451,0.690,0.153,982,188,68.962,0.117,1.341,0.746,0.868
390,4D-C-Z4.tif,0.009,0.427,0.655,0.146,255,188,70.201,0.099,1.484,0.674,0.883
391,4D-C-Z4.tif,0.001,0.130,0.996,0.052,673,164,147.995,0.039,1.329,0.752,0.917
392,4D-C-Z4.tif,0.006,0.456,0.384,0.136,381,181,31.759,0.108,1.175,0.851,0.621
393,4D-C-Z4.tif,0.003,0.292,0.461,0.097,451,178,42.709,0.061,1.350,0.741,0.763
394,4D-C-Z4.tif,0.002,0.198,0.513,0.072,590,165,112.620,0.046,1.723,0.580,0.711
395,4D-C-Z4.tif,0.002,0.241,0.533,0.079,198,176,33.690,0.058,1.250,0.800,0.753
396,4D-C-Z4.tif,0.005,0.310,0.710,0.115,37,179,35.218,0.077,1.334,0.750,0.859
397,4D-C-Z4.tif,0.002,0.185,0.797,0.068,287,174,14.036,0.050,1.332,0.751,0.842
398,4D-C-Z4.tif,0.001,0.134,0.803,0.052,427,167,122.005,0.036,1.556,0.643,0.792
399,4D-C-Z4.tif,0.002,0.276,0.374,0.101,502,184,67.620,0.054,2.127,0.470,0.615
400,4D-C-Z4.tif,0.006,0.365,0.554,0.153,88,169,149.744,0.066,2.707,0.369,0.807
401,4D-C-Z4.tif,0.001,0.230,0.246,0.078,137,171,171.870,0.038,2.549,0.392,0.493
402,4D-C-Z4.tif,0.011,0.436,0.708,0.153,344,169,127.694,0.109,1.353,0.739,0.867
403,4D-C-Z4.tif,0.005,0.303,0.645,0.106,570,187,68.749,0.075,1.578,0.634,0.860
404,4D-C-Z4.tif,0.009,0.532,0.402,0.148,689,169,105.068,0.116,1.452,0.689,0.708
405,4D-C-Z4.tif,0.021,0.712,0.524,0.234,312,208,63.435,0.157,1.693,0.591,0.783
406,4D-C-Z4.tif,0.008,0.377,0.733,0.133,402,172,141.710,0.096,1.379,0.725,0.876
407,4D-C-Z4.tif,0.008,0.470,0.451,0.160,550,172,105.945,0.100,1.705,0.587,0.725
408,4D-C-Z4.tif,0.009,0.403,0.681,0.138,603,184,16.260,0.110,1.176,0.851,0.836
409,4D-C-Z4.tif,0.011,0.524,0.520,0.200,121,209,82.093,0.096,2.507,0.399,0.796
410,4D-C-Z4.tif,0.004,0.274,0.641,0.092,912,173,122.735,0.074,1.271,0.787,0.764
411,4D-C-Z4.tif,0.003,0.209,0.729,0.075,57,176,162.897,0.044,1.712,0.584,0.880
412,4D-C-Z4.tif,0.009,0.475,0.509,0.143,813,195,22.620,0.117,1.017,0.983,0.763
413,4D-C-Z4.tif,0.002,0.169,0.737,0.063,284,186,74.745,0.042,1.475,0.678,0.846
414,4D-C-Z4.tif,0.003,0.297,0.445,0.100,660,181,6.340,0.064,1.534,0.652,0.658
415,4D-C-Z4.tif,0.017,0.722,0.407,0.214,84,177,119.197,0.136,1.632,0.613,0.752
416,4D-C-Z4.tif,0.008,0.383,0.666,0.145,738,188,8.746,0.078,1.899,0.527,0.846
417,4D-C-Z4.tif,0.002,0.237,0.521,0.084,782,180,168.690,0.050,1.877,0.533,0.748
418,4D-C-Z4.tif,0.004,0.350,0.396,0.129,465,187,9.866,0.071,1.848,0.541,0.618
419,4D-C-Z4.tif,0.002,0.225,0.617,0.080,596,179,105.945,0.058,1.495,0.669,0.781
420,4D-C-Z4.tif,0.005,0.275,0.781,0.098,193,180,106.390,0.077,1.346,0.743,0.868
421,4D-C-Z4.tif,0.004,0.274,0.753,0.099,632,191,33.690,0.077,1.151,0.868,0.851
422,4D-C-Z4.tif,0.004,0.289,0.537,0.101,708,180,112.380,0.071,1.585,0.631,0.694
423,4D-C-Z4.tif,0.009,0.484,0.476,0.162,136,181,107.819,0.088,2.004,0.499,0.765
424,4D-C-Z4.tif,0.008,0.556,0.319,0.147,208,184,145.713,0.115,1.488,0.672,0.657
425,4D-C-Z4.tif,0.008,0.368,0.727,0.133,394,188,155.556,0.084,1.602,0.624,0.882
426,4D-C-Z4.tif,0.002,0.209,0.573,0.083,724,190,36.870,0.050,1.666,0.600,0.763
427,4D-C-Z4.tif,0.003,0.202,0.824,0.075,162,195,72.897,0.053,1.428,0.700,0.863
428,4D-C-Z4.tif,0.021,0.694,0.548,0.212,476,194,143.427,0.175,1.307,0.765,0.802
429,4D-C-Z4.tif,0.054,1.096,0.562,0.364,837,208,175.668,0.211,1.681,0.595,0.883
430,4D-C-Z4.tif,0.002,0.209,0.469,0.083,650,194,36.870,0.049,1.888,0.530,0.643
431,4D-C-Z4.tif,0.002,0.233,0.562,0.094,4,197,40.236,0.047,2.518,0.397,0.748
432,4D-C-Z4.tif,0.002,0.178,0.719,0.070,267,196,38.660,0.045,1.665,0.600,0.805
433,4D-C-Z4.tif,0.003,0.292,0.494,0.092,432,198,32.735,0.069,1.610,0.621,0.747
434,4D-C-Z4.tif,0.007,0.436,0.480,0.155,598,196,163.496,0.094,1.880,0.532,0.727
435,4D-C-Z4.tif,0.008,0.391,0.621,0.150,955,209,53.973,0.088,1.822,0.549,0.854
436,4D-C-Z4.tif,0.012,0.514,0.581,0.149,21,212,51.009,0.132,1.051,0.952,0.842
437,4D-C-Z4.tif,0.003,0.211,0.849,0.086,332,188,135.000,0.051,1.737,0.576,0.880
438,4D-C-Z4.tif,0.001,0.186,0.506,0.060,799,192,146.310,0.048,1.158,0.863,0.708
439,4D-C-Z4.tif,0.005,0.290,0.754,0.113,43,194,157.166,0.068,1.661,0.602,0.868
440,4D-C-Z4.tif,0.005,0.290,0.767,0.104,175,208,71.565,0.079,1.302,0.768,0.865
441,4D-C-Z4.tif,0.009,0.456,0.537,0.165,447,190,115.710,0.097,1.819,0.550,0.790
442,4D-C-Z4.tif,0.001,0.178,0.494,0.059,537,199,48.814,0.049,1.057,0.946,0.672
443,4D-C-Z4.tif,0.012,0.614,0.414,0.194,978,195,165.174,0.110,1.911,0.523,0.756
444,4D-C-Z4.tif,0.002,0.172,0.697,0.067,718,192,155.556,0.044,1.737,0.576,0.806
445,4D-C-Z4.tif,0.021,0.637,0.655,0.211,780,191,97.496,0.146,1.511,0.662,0.891
446,4D-C-Z4.tif,0.001,0.131,0.865,0.051,239,193,102.529,0.037,1.424,0.702,0.830
447,4D-C-Z4.tif,0.007,0.386,0.568,0.129,251,216,80.134,0.092,1.535,0.652,0.760
448,4D-C-Z4.tif,0.002,0.289,0.360,0.105,269,206,42.879,0.057,2.266,0.441,0.585
449,4D-C-Z4.tif,0.006,0.301,0.821,0.106,344,193,152.103,0.077,1.189,0.841,0.929
450,4D-C-Z4.tif,0.001,0.137,0.726,0.047,288,194,110.556,0.041,1.120,0.893,0.766
451,4D-C-Z4.tif,0.009,0.419,0.617,0.150,373,197,162.897,0.088,1.640,0.610,0.838
452,4D-C-Z4.tif,0.001,0.153,0.781,0.063,909,194,127.875,0.036,1.789,0.559,0.828
453,4D-C-Z4.tif,0.004,0.294,0.614,0.089,642,195,111.801,0.079,1.193,0.838,0.808
454,4D-C-Z4.tif,0.005,0.279,0.848,0.103,917,199,164.476,0.080,1.317,0.759,0.870
455,4D-C-Z4.tif,0.008,0.490,0.436,0.144,568,215,40.365,0.112,1.071,0.933,0.748
456,4D-C-Z4.tif,0.007,0.386,0.576,0.138,673,196,113.499,0.099,1.357,0.737,0.780
457,4D-C-Z4.tif,0.004,0.373,0.393,0.111,548,197,116.565,0.094,1.155,0.866,0.621
458,4D-C-Z4.tif,0.027,0.867,0.459,0.301,722,252,80.538,0.162,1.976,0.506,0.791
459,4D-C-Z4.tif,0.001,0.158,0.751,0.064,811,200,160.017,0.034,2.035,0.491,0.817
460,4D-C-Z4.tif,0.001,0.123,0.853,0.047,826,204,35.538,0.035,1.489,0.672,0.829
461,4D-C-Z4.tif,0.003,0.237,0.575,0.087,157,199,108.435,0.050,1.845,0.542,0.756
462,4D-C-Z4.tif,0.001,0.133,0.906,0.049,423,199,116.565,0.039,1.275,0.784,0.875
463,4D-C-Z4.tif,0.008,0.375,0.716,0.122,752,208,144.162,0.093,1.306,0.766,0.879
464,4D-C-Z4.tif,0.005,0.394,0.445,0.128,191,202,97.431,0.077,1.403,0.713,0.746
465,4D-C-Z4.tif,0.002,0.211,0.566,0.085,528,203,165.069,0.039,2.426,0.412,0.786
466,4D-C-Z4.tif,0.007,0.447,0.426,0.136,41,216,21.371,0.083,1.274,0.785,0.774
467,4D-C-Z4.tif,0.002,0.180,0.791,0.070,229,215,71.565,0.049,1.382,0.724,0.838
468,4D-C-Z4.tif,0.006,0.418,0.437,0.173,288,203,127.235,0.061,3.170,0.315,0.750
469,4D-C-Z4.tif,0.004,0.299,0.597,0.128,702,203,115.463,0.051,2.964,0.337,0.824
470,4D-C-Z4.tif,0.001,0.125,0.827,0.054,323,209,23.962,0.028,1.773,0.564,0.872
471,4D-C-Z4.tif,0.003,0.250,0.669,0.101,800,204,130.601,0.052,2.019,0.495,0.840
472,4D-C-Z4.tif,0.003,0.233,0.766,0.090,397,210,169.380,0.054,1.630,0.614,0.862
473,4D-C-Z4.tif,0.003,0.290,0.474,0.098,631,206,106.390,0.058,2.010,0.498,0.737
474,4D-C-Z4.tif,0.003,0.246,0.571,0.094,813,209,159.444,0.054,2.040,0.490,0.717
475,4D-C-Z4.tif,0.005,0.340,0.580,0.129,116,207,109.983,0.065,2.108,0.474,0.798
476,4D-C-Z4.tif,0.001,0.137,0.726,0.057,972,209,163.301,0.033,1.790,0.559,0.800
477,4D-C-Z4.tif,0.007,0.439,0.434,0.164,424,208,160.346,0.079,2.061,0.485,0.732
478,4D-C-Z4.tif,0.013,0.581,0.468,0.206,597,209,159.624,0.113,1.692,0.591,0.781
479,4D-C-Z4.tif,0.002,0.246,0.464,0.080,950,208,105.945,0.056,1.348,0.742,0.708
480,4D-C-Z4.tif,0.002,0.192,0.527,0.084,303,210,148.392,0.035,2.816,0.355,0.708
481,4D-C-Z4.tif,0.016,0.720,0.389,0.201,687,210,99.462,0.141,1.502,0.666,0.770
482,4D-C-Z4.tif,0.003,0.270,0.547,0.094,920,221,28.072,0.059,1.660,0.603,0.766
483,4D-C-Z4.tif,0.009,0.388,0.717,0.150,80,219,6.340,0.087,1.759,0.568,0.880
484,4D-C-Z4.tif,0.001,0.156,0.764,0.069,529,213,151.390,0.034,2.306,0.434,0.860
485,4D-C-Z4.tif,0.004,0.334,0.434,0.128,661,213,149.036,0.059,1.911,0.523,0.734
486,4D-C-Z4.tif,0.002,0.169,0.683,0.072,964,218,22.620,0.039,2.156,0.464,0.761
487,4D-C-Z4.tif,0.002,0.200,0.649,0.064,154,215,149.036,0.054,1.314,0.761,0.764
488,4D-C-Z4.tif,0.005,0.350,0.508,0.123,980,213,153.435,0.066,2.036,0.491,0.799
489,4D-C-Z4.tif,0.008,0.373,0.715,0.143,203,228,15.642,0.088,1.529,0.654,0.881
490,4D-C-Z4.tif,0.002,0.195,0.710,0.083,267,214,143.130,0.046,1.915,0.522,0.811
491,4D-C-Z4.tif,0.009,0.408,0.659,0.130,338,236,62.354,0.099,1.263,0.792,0.858
492,4D-C-Z4.tif,0.005,0.307,0.613,0.122,358,232,54.162,0.058,2.365,0.423,0.811
493,4D-C-Z4.tif,0.005,0.325,0.646,0.115,891,219,163.301,0.080,1.316,0.760,0.806
494,4D-C-Z4.tif,0.002,0.161,0.854,0.059,283,216,111.801,0.044,1.294,0.773,0.872
495,4D-C-Z4.tif,0.005,0.344,0.561,0.137,577,216,130.101,0.066,2.142,0.467,0.789
496,4D-C-Z4.tif,0.002,0.165,0.780,0.062,828,227,79.695,0.044,1.377,0.726,0.848
497,4D-C-Z4.tif,0.003,0.220,0.651,0.084,235,218,168.690,0.050,1.843,0.543,0.802
498,4D-C-Z4.tif,0.005,0.329,0.586,0.112,405,226,11.310,0.087,1.265,0.790,0.749
499,4D-C-Z4.tif,0.003,0.256,0.650,0.084,314,226,11.310,0.066,1.211,0.825,0.836
500,4D-C-Z4.tif,0.002,0.250,0.495,0.092,500,228,32.735,0.048,2.055,0.487,0.771
501,4D-C-Z4.tif,0.003,0.275,0.524,0.090,518,218,127.569,0.070,1.220,0.820,0.740
502,4D-C-Z4.tif,0.006,0.336,0.648,0.108,36,231,23.962,0.089,1.136,0.880,0.815
503,4D-C-Z4.tif,0.002,0.161,0.839,0.063,143,227,37.875,0.042,1.573,0.636,0.857
504,4D-C-Z4.tif,0.003,0.224,0.723,0.092,388,220,162.646,0.050,1.724,0.580,0.848
505,4D-C-Z4.tif,0.002,0.163,0.806,0.060,259,227,33.690,0.041,1.485,0.674,0.855
506,4D-C-Z4.tif,0.006,0.359,0.581,0.111,63,240,57.095,0.087,1.248,0.801,0.811
507,4D-C-Z4.tif,0.005,0.331,0.520,0.121,537,235,30.069,0.073,1.800,0.555,0.744
508,4D-C-Z4.tif,0.029,0.777,0.599,0.257,842,221,112.714,0.189,1.347,0.742,0.828
509,4D-C-Z4.tif,0.002,0.189,0.542,0.074,135,234,63.435,0.039,2.034,0.492,0.750
510,4D-C-Z4.tif,0.001,0.176,0.563,0.070,485,232,51.340,0.040,2.083,0.480,0.719
511,4D-C-Z4.tif,0.011,0.471,0.631,0.166,643,226,145.784,0.102,1.647,0.607,0.857
512,4D-C-Z4.tif,0.009,0.466,0.510,0.148,937,244,48.013,0.110,1.310,0.763,0.732
513,4D-C-Z4.tif,0.004,0.268,0.629,0.107,790,236,34.509,0.055,2.290,0.437,0.773
514,4D-C-Z4.tif,0.002,0.181,0.593,0.063,880,232,37.875,0.046,1.371,0.729,0.718
515,4D-C-Z4.tif,0.006,0.375,0.548,0.126,3,230,164.745,0.089,1.423,0.703,0.720
516,4D-C-Z4.tif,0.007,0.384,0.621,0.128,173,224,97.431,0.101,1.424,0.702,0.802
